airline,overall,author,review_date,customer_review,aircraft,traveller_type,cabin,route,date_flown,seat_comfort,cabin_service,food_bev,entertainment,ground_service,value_for_money,recommended
Jetblue Airways,2,M Nochimson,31st March 2016,"✅ Verified Review | New York JFK to Seattle, and how the mighty have fallen. JetBlue used to me my airline of choice. The planes were clean, the service was great;, the food/snacks were good. On transcontinental. flights there was a good film selection. There was an air of humor and intelligence to the way the material for passengers was written. The plane I and my husband just flew on was dingy. The staff was trying hard, but they seemed to be struggling with their own problems. The food was terrible; no complimentary food for premium economy. And the film selection was dreadful. Really, the tedium of a long flight demands distraction. What a miserable experience. We will not use JetBlue again unless there is absolutely no other option and the trip is necessary.",,Family Leisure,Premium Economy,JFK to SEA,March 2016,3,3,1,1,3,2,no
Jetblue Airways,1,D Creamer,28th March 2016,"JetBlue Airways is the worst company in the airline industry. My flight to Long Beach was cancelled early this morning, no explanation given. My option for a replacement flight is in 2 days - a 3:00am flight into a different airport an hour away from my original destination. In order to salvage my family's spring break vacation (my children's Easter gift) in Long Beach, I offered to drive the 12-15 hours today from Salt Lake to Long Beach if they could comp or reduce my original return flight home in order to help cover the costs of a rental car and drop fee I'd have to pay, not to mention we would lose a day of our our vacation by driving. No dice! They offered no solutions to essentially killing my family's vacation. They were unreasonable in helping me to rectify the problem and unsympathetic to non-refundable hotel costs their screw-up has cost me. I have never experienced worse customer service than I did today from JetBlue. I will never book a flight with them again. I am beyond disappointed and aggravated with such unprofessional and ineffective customer service. I will never fly JetBlue again and regret booking my vacation flights with them.",,Family Leisure,Economy Class,SLC to LGB,March 2016,1,1,,,1,1,no
Jetblue Airways,10,Brittany Ramos,27th March 2016,"I recently flew standby on JetBlue from Fort Myers, Florida to Boston, then from Boston to Chicago. I was originally going to fly to New York and then to Chicago, but when I arrived at the airport my chances of making it to New York on standby were slim. Jetblue realised this problem, and put me on the earlier flight to Boston instead, which had more seats. The flight to Chicago from Boston was 30 minutes after we arrived, so they placed me in the first row so I would not have any troubles or delays getting off the plane to make it to my next flight. The Jetblue staff was extremely understanding, compassionate, and an overall great employee! Thank you JetBlue for your excellent customer service and always going the extra mile!",,Solo Leisure,First Class,RSW to BOS,March 2016,5,5,5,5,5,5,yes
Jetblue Airways,10,Dale Faro,25th March 2016,"It was a short flight from Greater Rochester to New York JFK, only an hour, due to depart at 5:45 a.m., lifted off at 6. Flight attendants were great, and the pilot/copilot did a great job also. I appreciated their decision to deice just before takeoff. It was raining, but had been a wintry mix overnight, and it probably would have been fine without the deicing, but it just made me feel better. Good job, JetBlue, you are my go to airline.",Airbus,Solo Leisure,Economy Class,ROC to JFK,March 2016,4,5,5,,5,5,yes
Jetblue Airways,1,E Mouille,24th March 2016,"✅ Verified Review | For a five hour flight from New York JFK to San Francisco, you'd imagine JetBlue would stock up on food supplies. But no. When our family of five tried to order something to eat we were told it was ""all gone."" Over three hours to go and no food for our kids? And the flight attendant's solution was that he actually said we should've brought our own food with us. Hello - when did airlines give up on service? Obviously, JetBlue cannot cater to families.",,Family Leisure,Economy Class,JFK to SFO,March 2016,4,1,1,,4,3,no
Jetblue Airways,8,N Wilson,18th March 2016,"Flew Jetblue from Des Moines to Chicago O'Hare. We were on time, but due to the size of the aircraft and how small it was for an hour long flight, the queuing took a great deal of time and also due to the size, I could not see the safety demonstration. Seats were far more cramped than other aircrafts. I do not believe there was any inflight entertainment or wifi included.",,Solo Leisure,Economy Class,DSM to ORD,January 2016,3,3,3,,4,4,yes
Jetblue Airways,10,J Sheridan,17th March 2016,"I flew with JetBlue from Boston to Detroit last week as a connecting flight from Dublin Ireland. The aircraft was larger than the usual E190 flown to Detroit which was a bonus on this occasion. The staff were friendly and full of energy on the ground and in the aircraft. They also gave me a more room seat which usually costs extra for free which was great. The snacks and drinks were free too. The seats were comfortable, wifi is free and worked perfectly and there is also free TV. I have flown with JetBlue before and they have always been great to fly with.",A320,Solo Leisure,Premium Economy,BOS to DTW,March 2016,5,5,5,5,5,5,yes
Jetblue Airways,9,Virgilio Soler,14th March 2016,"I often fly JetBlue airways. Having switched from American Airlines to JetBlue has been a great experience. Considering it is more so a budget type of airline the service is quite on par to their prices. The customer service is courteous and friendly. The airline has started to outfit their planes with new seats and better inflight entertainment screens. The food service amounts to chips and cookies, but again, it's a budget airline so they serve food accordingly. Recently they have started to charge for baggage but if you book online they do offer a better rate than most other airlines that charge. Furthermore, you can see some of the improvements (as previously mentioned, newer seats and better inflight entertainment screens). Overall JetBlue has provided great service and the customer service reps and cabin crew tend to be quite friendly and courteous.",A321,Solo Leisure,Economy Class,JFK to SDQ,February 2016,4,5,4,4,5,4,yes
Jetblue Airways,9,N Baliga,14th March 2016,"This is my first time flying JetBlue round-trip, and I am pleasantly surprised! It's easy to see the difference between this and other domestic airlines. The additional space in regular economy made more than a difference than I thought. The flight crew was courteous and helpful and complimentary snack selection is better than other domestic airlines. I liked that the flight attendants didn't walk up down the aisle with carts - it allows them to get through so much faster and doesn't trap people in the aisle when they're trying to go to the restroom. I had never thought that doing away with the carts would be such a good idea, but now I do!",,Couple Leisure,Economy Class,SFO to BOS,March 2016,4,5,5,4,4,5,yes
Jetblue Airways,10,Ieva Stiere,11th March 2016,"This was my first time flying Jetblue Airways. I have been flying many others such as United, Delta etc but I have to say that my experience with Jetblue was so much better than other domestic airlines. Their seats were much more comfortable, leg space in economy class more than in another airlines. I wasnt forced to check my carry on luggage as I usually am with United. Flight departed and arrived on time. In plane they have much wider choice of snacks plus you can ask for as many packages as you wish, same with sodas. All seats had small screens and I was able to watch TV channels for free. They had about 37 complimentary channels, basic news channels, comedy etc. The reason why i chose to try this airline was beacuse they had the lowest price for my selected travel dates and after this great experience I would fly with them again.",,Solo Leisure,Economy Class,DCA to JAX,March 2016,5,4,5,5,5,5,yes
Jetblue Airways,8,D Mauro,5th March 2016,"I had a positive experience with this airline. I flew United Airlines down to Florida and I took Jetblue on the way back up. As soon as I boarded Jetblue, I noticed many differences from United and other legacy U.S. carriers. Jetblue has much more legroom, the seats are more comfortable, entertainment is free, staff are much more attentive and engaging, and the complimentary snack selection is quite good.",A320,Solo Leisure,Economy Class,RSW to EWR,March 2016,4,4,4,4,3,4,yes
Jetblue Airways,1,Andrew Laird,22nd February 2016,"JetBlue used to be a great airline 5-10 years ago but now they should be avoided. JetBlue requires you to pay for your first checked bag and even more for the second bag. I kept my bag below 50 pounds, had accepted dimensions, and they still charged me an extra $50 each way because it was traveling with unaccepted sports equipment. As I am writing this they have announced that the plane needs maintenance and there will be a delay. This has become a regular occurrence for this airline. I fly jetblue very often and their quality deterioration over the years is pathetic.",,Business,Economy Class,JFK to FLL,February 2016,1,4,1,2,1,1,no
Jetblue Airways,10,Shaun Rockett,16th February 2016,"We were flying from San Juan to Worcester, MA with Jetblue Airways. The flight from San Juan to Fort Lauderdale was delayed by 4 hours which would have had us miss our connecting flight to Worcester. Gate agent got us on a flight through Orlando to Boston Logan, made sure our bags were transferred and provided directions to get ground transportation from Logan to Worcester. Upon arrival in Logan the agent was quick to provide a taxi voucher to Worcester and we were on our way. This is an airline that goes above and beyond to get their customers to their final destination. The unlimited snacks, drinks, live tv and wifi on board are also great.",A320,Couple Leisure,Economy Class,SJU to ORH,February 2016,4,5,5,4,5,5,yes
Jetblue Airways,3,M Howard,15th February 2016,"Baltimore Washington (BWI) to Boston Logan. We flew Jetblue because we wanted to see how it compared with other airlines like Southwest. Jetblue is known for higher quality service so I was expecting a good experience. Not so. The flight itself was ok, with great legroom and seats. On the way up, the weather was horrible in Boston so we were stuck in Baltimore for six hours. Lunch vouchers of 10 dollars were distributed along with snacks. I don't blame them for the delay totally, but it did contribute to my attitude towards Jetblue on the return flight. The flight up was cold even though it was winter. They decided that AC was a good idea during winter. ""Great idea"". Snacks were good though. On the return flight, we were scheduled for a nice afternoon/evening flight, but Jetblue decided to take our plane away from us, fly it to JFK for another flight which they thought was more important than ours, and left us sitting in the terminal for 3-4 more hours. What a bad experience. We met and chatted with some people to pass time which was entertaining but did not compensate for the time lost. We got home at 11:30 p.m. when we were supposed to get home at 7 or so. What was even worse was that the plane was even colder than the last flight. Also, the ""express"" service was offered so we got cold drinks in a cold plane with a small snack. Great job Jetblue. You are not at the top of my list of airlines I should fly in the future.",E190,Family Leisure,Economy Class,BWI to BOS,December 2015,5,3,3,4,1,2,no
Jetblue Airways,9,Jean Warnke,14th February 2016,"Flew into Ft Lauderdale from Turks and Caicos last evening to connect to a flight going to DCA. When we (4 of us) realized that our flight was delayed coming from Syracuse, we went to a gate agent, who was a tremendous help to us. She managed to move us to an earlier flight and she also moved our baggage. She was extremely friendly and accommodating. Thank you.",Embara 190,Couple Leisure,Economy Class,FLL to DCA,February 2016,5,4,5,5,5,5,yes
Jetblue Airways,4,Shaaron Elisha,9th February 2016,"Phoenix to New York JFK with JetBlue Airways. They made me pay a ridiculous amount of $100 for overweight and another $60 for an extra piece of luggage that was medium size. The funny thing is they somehow sent my bag that I paid extra for to Boston so I waited for my luggage for hours until they informed me that they would ship it to me. I was told I would get some sort of compensation but I registered on the website to check and I got nothing. Very disappointing, but at least they didn't leave my suitcase a complete mess. The flight itself was ok. If it weren't for the luggage issue I'd probably have more positive things to say but I feel like I got royally screwed over. What's important for them is that they got their money, and that's how the rich get richer and the poor get poorer.",,Solo Leisure,Economy Class,PHX to JFK,February 2016,2,3,,2,3,2,no
Jetblue Airways,3,J Fox,8th February 2016,"Bob Hope, Burbank to Raleigh-Durham, via New York JFK . JetBlue Airways agents displayed a lack of care when my second flight was cancelled last minute. The agents at my initial departure location told me that it was due to a winter storm hitting New York City. They also told me that my flight had been rescheduled for two days later, which was a surprise to me as they never sent any sort of notification. I demanded that I be flown out on the day of initial schedule and they rerouted me through a different flight from JFK. When I arrived to JFK and spoke with an agent next to the gate where my original second flight was to depart, I asked to be put on the next flight to Raleigh. They said that it was full and nothing was available. I asked why my initial flight had been cancelled and the agent told me that she didn't know. I looked at the schedule board and my flight was one of three flights cancelled for the morning. However, I was told in Burbank that nearly all flights out of JFK for all airlines were cancelled due to inclement weather. The communication with and at this airline is terrible. They failed to inform me in a timely manner on why my flight was cancelled and for what reason. When I pay a company substantial funds, I expect a quality product in return. That is something that I did not receive from JetBlue. Also, the floor of the aircraft had trash on it when I boarded in Burbank and the left arm of my seat with the built in remote control was falling apart. This was my first and last flight experience with JetBlue.",A320,Business,Economy Class,BUR to RDU via JFK,February 2016,1,2,,1,1,1,no
Jetblue Airways,1,Joshua Lutz,8th February 2016,Chicago to New York with jetBlue. I waited 37 minutes on hold to get a hold of a rep on their 1-800 number and my cell died. I got to a land line and as I type this I've been waiting 47 minutes. This is unacceptable. What a disgusting horrid way to treat people but I guess JetBlue doesn't care about their customer service.,,Family Leisure,Economy Class,IAD to JFK,February 2016,4,3,,,3,2,no
Jetblue Airways,1,L Vickers,8th February 2016,"Raleigh–Durham to New York JFK. I have never had a worse experience with flying. On the way to JFK, our flight was delayed 3+ hours and on the way home our flight was canceled and delayed 24 hours. It's not the delays and the cancellations that were the rub though, it was the customer service throughout the complications. Never spoke to ruder employees who could not care less about customer inconvenience. I even spoke to a supervisor at one point and was left more angry than before I did. I usually fly Delta or American, but was looking to save a few bucks with JetBlue, but discovered the hard way that when it comes down to it, those few bucks are not worth the pain, aggravation and frustration of dealing with a discount airlines customer service department. They really just don't care about making you a happy, loyal customer.",,Solo Leisure,Economy Class,RDU to JFK,February 2016,1,1,1,,1,1,no
Jetblue Airways,10,Joshua Bowleg,8th February 2016,"JetBlue from Nassau to Fort Lauderdale. The check in process was nice and short and boarding process a breeze. The flight attendants were happy, they gave out a variety of snacks but since the flight is a short 30 minutes we only got water which was very acceptable. There was also flight entertainment system. The bagging system was very fast.",E190,Family Leisure,Economy Class,NAS to FLL,May 2015,4,5,5,5,5,5,yes
Jetblue Airways,8,Suellen Todd,29th January 2016,"New York to San Francisco. JetBlue are a great airline. I like that they have challenged the airline norms and created their own flight experience. If only more airlines would do this. The plane was modern, clean and simple, perfect for a short haul flight. The staff were friendly, the seats comfortable for a domestic flight and the flight was pleasant. I liked the individual attention when ordering food and beverage, not like the usual trolleys in cattle class. I would fly this airline again ahead of many others.",,Family Leisure,Economy Class,JFK to SFO,January 2016,4,5,5,3,4,5,yes
Jetblue Airways,7,Cindy Glahn,27th January 2016,"Ft Lauderdale to Detroit return with Jetblue. The boarding agents at Ft Lauderdale were not helpful. I had a seat but my husband did not and they would not seat us together without us paying more because they only had ""more leg room"" seats available. Not a good experience with the check in agents at Ft Lauderdale. When we left Detroit the agents were nicer.",,Couple Leisure,Economy Class,FLL to DTW,January 2016,3,5,3,3,1,3,no
Jetblue Airways,9,S Heidner,23rd January 2016,"The Jetblue flight from Buffalo to Boston was cheap and they have good service as well. The ground staff were very friendly. During the flight you get something to drink and some snacks. The entertainment is awesome, and on yor personal display you can watch films, and you can recieve the TV programmes too. The seat are big and comfortable.",A321,Family Leisure,Economy Class,BUF to BOS,August 2015,5,5,4,5,5,5,yes
Jetblue Airways,1,Erick Mazon,16th January 2016,"The first time I fly Jetblue; I decided to give it a try because of the landing airport (IAD) and the scheduled time, a late night departure with still plenty of time for me to connect on an international overnight flight on a different airline. I have to recognize that flight attendants are helpful, attentive and approachable; captain made at least four announcements during taxi and in flight regarding ETA. Entertainment on the plane also was great and provided plenty of options even for a flight this short. It is a pity that the superb service on the plane did little to offset my initial impression after security check and before boarding. The flight arrived into IAD just in time for me to run from opposite ends in IAD terminals to catch an overnight connecting flight, luckily I had only a carry on and no terminal change was required. The thing is I left with the impression that the airline did little to expedite our boarding process (could have anticipated boarding for 15 or so minutes at least), showing no care for its passengers time gate. It is a shame to have a superb service on board paired with a negative experience in the airline's main hub.",ERJ190,Solo Leisure,Economy Class,JFK to IAD,January 2016,3,5,3,5,1,1,no
Jetblue Airways,10,Lisa Marconi,4th January 2016,"I flew Jetblue from Cleveland to Ft. Lauderdale on Dec. 30, 2015 and was pleasantly surprised at the amount of legroom in economy. The plane was clean and spacious. I was also surprised to see a decent selection of snacks offered (for free) as well as soft drinks, tonics, seltzers and tomato juice. Compared to other low-cost airlines this is a bonus. The flight encountered some gulp-worthy turbulence, but the staff was quite friendly and accommodating. The same was true for the return flight from Ft. Lauderdale to Cleveland. Again, the turbulence, but everything else was smooth. We even landed ahead of time. I would recommend Jetblue.",,Couple Leisure,Economy Class,FLL to CLE,January 2016,5,5,4,,5,5,yes
Jetblue Airways,5,Alan Stuart,3rd January 2016,"Jetblue Airways from Albuquerque to New York JFK return. The cabin crew and flight crews excellent, and on both legs they went out of their way to make a long cramped flight as comfortable as they could. There is scant service on board. Complimentary snacks and soft drinks, if you want anything stronger, you have to pay. The interiors of the aircraft were old and tired looking, the seats were hard and rigid with the smallest of recline, even in “Extra Space”, an interior upgrade would be good. Paying $20.00 for a checked bag seems somewhat counterproductive. At the gate the ground crew was asking people to check bags in for free because the fights were full. Wouldn’t it be better to encourage everyone to check their bags for free in the first place and not penalize those of us who try to do the right thing by checking our bags? The long uncomfortable flights were made more acceptable with the seat back screens and satellite TV and free Wi-Fi. Apart from JetBlue’s excellent crews, these made the flights a lot better.",A320,Couple Leisure,Economy Class,ABQ to JFK,December 2015,2,5,2,5,4,4,yes
Jetblue Airways,1,L Tang,24th December 2015,"Have been sitting in the Buffalo airport since 6:30pm for a 9pm flight. This flight is only an hour in duration. Currently it is 11pm and they have been slowly pushing the departure time back half an hour at a time. Now it is schedule for 11:30pm departure, it will probably be pushed back again and then cancelled altogether because clearly they have nothing better to do then waste all of our time. Not a single announcement has been made about the flight status. The JetBlue personnel are standing around gossiping and laughing. We have to regularly check the monitor for flight updates. The ticketing agent who checked us in said and I quote ""don't go too far from the gate, the status might change in an instant and they will leave without you."" Called JetBlue, the CSR told me it was due to air traffic control reasons. Fantastic start to my vacation so far.",,Solo Leisure,Economy Class,BUF to JFK,December 2015,,,,,1,2,no
Jetblue Airways,10,Shervin Jabez,23rd December 2015,"There was only 3 minutes left to board the plane due to the amount of people at security, we rush through JFK to the JetBlue area. They check in our bags, we ask if we are not too late. They say we are, but they hold the plane for us and we run to the Embraer 190 as fast as we could. This was really kind of the staff. The overall inflight experience was amazing, good staff, good legroom, and very nice staff taking care of the customers.",Embraer 190,Family Leisure,Economy Class,New York to Syracuse,August 2015,5,5,5,5,4,5,yes
Jetblue Airways,10,Bojan Tercon,20th December 2015,"My second flight ever on JetBlue wasn't (initially) such a great success. We were just about to take off when the pilot says we have engine problems and had to taxi back to the gate. After several hours of waiting on the plane and in the terminal they announced the flight was canceled and that it would depart the next afternoon. Despite the frustration by this, JetBlue handled the situation extremely well. The pilot and crew kept us informed continually. When we knew we had to overnight they arranged rooms at the Renaissance hotel close by and gave us vouchers for meals. By email we immediately received apology emails and bonus vouchers for future flights. When we finally departed the next day, we had an A320 that had different seats than our inbound brand new A321. Same concept but much older seats and screen. Despite all that, the flight was pleasurable and delivered on its LCC formula. It is definitely worth to pay the extra $$ for extra legroom!",A320,Couple Leisure,Economy Class,Aruba to New York,November 2015,3,4,3,4,5,5,yes
Jetblue Airways,10,D Smith,10th December 2015,"My family and I were going to California for an event, and so we decided to use the one domestic airline that we'd used before that we actually liked, Jetblue Airways. We usually fly to Europe with SWISS, and so we have a high standard when it comes to flights, Jetblue Airways met and exceeded those expectations. Terminal 5, their new hub at JFK, is spectacular. Everyone was extremely friendly, there were no lines, boarding was on time, and there were lots of things to see in the terminal. On board, the crew had a great sense of humor, and they were efficient in distributing the variety of free snacks on board. I also bought one of their 'EatUp"" boxes since I was hungry, and it was very high quality. I had plenty of entertainment; they give you free access to DirectTV through the screen in front of you, in addition to free SiriusXM satellite radio and free WiFi. That's pretty darn good by any airline's standard. The plane we were on was also one of their new Airbus A321s, so that certainly helped. We got to LAX ahead of schedule. The only U.S. airline I genuinely enjoy flying on.",Airbus A321,Family Leisure,Economy Class,JFK to LAX,November 2015,5,5,5,5,5,5,yes
Jetblue Airways,9,Jeremy Choo,29th November 2015,"Jetblue Airways from Boston Logan to Washington. Boarding was orderly, the plane was clean and the crew pleasant and seems happy to help. The short flight had a complimentary snack and drinks service which was a nice touch. The snacks comprised of a vegetable or beef pastry option. The crew serving the front half of the plane was very pro active, customer service oriented and communicative.",,Solo Leisure,Economy Class,BOS to DCA,November 2015,5,5,4,3,5,4,yes
Jetblue Airways,10,Anurag Dave,28th November 2015,"Flew Jetblue Airways from LGB to LAS on A320. Long Beach airport does not use a Jet Bridge, so you have to embark and disembark the aircraft using stairs or a ramp. Cabin crew had a great sense of humor and reminded me of Southwest Airlines. Wifi worked extremely well. Even during a short 50 minute flight, JetBlue served drinks, pretzels, and chocolate chip cookies.",A320,Family Leisure,Economy Class,LGB to LAS,November 2015,5,5,5,4,5,5,yes
Jetblue Airways,9,G J Weiner,24th November 2015,"I have flown Jetblue several times over the last year and have been very happy with the experience. Recently, I had booked some flights to and from NY as part of a trip I was planning on to Rome and Paris. Unfortunately, a few days before departure my wife sustained an injury forcing us to cancel all of my flights and hotels. The quality of a company may be seen in its truest light when they do things that are not easily seen. Jet Blue was very understanding of my legitimate medical reason for not traveling (supplied doctors info and letter etc) and promptly, I mean on the phone, provided me with a travel credit that I can use anywhere, anytime (within one year). No third degree - they just did it. Lufthansa came through as well - compare that with what I got from Iberia, which was essentially sorry, use them or lose them! Jetblue are very classy!",,Couple Leisure,Economy Class,Orlando to New York,November 2015,5,5,,,5,5,yes
Jetblue Airways,9,B Boehlert,21st November 2015,"I really enjoyed the Jetblue experience, and as an early birthday present I decided to upgrade to even more legroom. The check-in experience could have been a bit faster but I am a super early check-in type so it didn't bother me that much. I think Portland security needs to be a bit better. The direct tv onboard made the flight enjoyable and so did the FA's. I really enjoyed this trip.",A-320,Solo Leisure,Economy Class,PDX to JFK,August 2015,5,5,5,5,3,5,yes
Jetblue Airways,4,Ryan Butcher,20th November 2015,Cleveland to Ft Lauderdale with Jetblue. Good airplane and nice seats. The flight attendants were rude to passengers that were a few minutes late and complained like children. It was embarrassing for the airline. I was very impressed with everything else. They told us over the PA to clap for the late passengers to embarrass them. Childish. It's a shame that they were so rude.,,Family Leisure,Economy Class,Cleveland to Ft Lauderdale,November 2015,5,1,,,5,4,no
Jetblue Airways,10,Sarah Kramer,15th November 2015,"On our way back home from the Dominican Republic our plane to New York was delayed about 6 hours. When we first heard this we were so upset because they only have one plane that comes into that small airport but they quickly worked out a plan to get us home. They were going to put us in a hotel overnight in New York but I am a critical care nurse and could not miss any more days of work. Right when they heard this they switched our connecting flight and even changed our destination from San Diego to LAX. They comped our taxi ride, gave us food vouchers and even a coupon for our next flight with them. They made a very stressful situation run so smoothly. They lady at the desk in LAX knew how to be patient with people. She was so helpful and sweet. We will for sure be flying with Jetblue on future flights!",,Couple Leisure,Economy Class,Puerto Plata to San Diego,November 2015,4,4,4,5,5,5,yes
Jetblue Airways,1,Aaron Cremer,11th November 2015,"This is a low cost airline who I thought were a little different from the rest, unfortunately not. I wanted to change a flight and instead of charging me the current difference in price they wanted to look back at the price I paid for the fare and the price now. If they said we will charge you the difference in airfare at the time of booking then fine, but they wanted to charge the difference of a fare booked weeks in advance, hence cheaper, and the cost of the new flight which departed in 24 hours. The flight I was booked on was exactly the same cost as the one I wanted to change to, but these cowboys wanted to basically steal money from me to get something that was of exactly the same value. Small airline generally stay just that, because they haven't the foresight or sense of customer satisfaction the market leaders have. When I asked to be put through to their customer service department I was told the person I was speaking to was it! Rude abrupt and totally devoid of any sense of what is right and unwilling to help. All I got was ""it is in the terms and conditions"" which very few of us read but do expect like all good companies are reasonable and fair.",,Business,Economy Class,New York to Nassau,November 2015,3,2,1,1,2,1,no
Jetblue Airways,8,Jaret Rapp,11th November 2015,"Fort Lauderdale to Las Vegas. This was my first time flying JetBlue, and my experience was positive. The flight left on time and arrived early into Las Vegas. I had no issue with the flight or service. Monday night football was on, which many were enjoying on their IFE, and the game literally ended as we pulled up to the gate, the timing could not have been better. JetBlue does charge for bags which I paid. And from the time I booked the flight to the time I left the price of the flight only went up (as it should).",A320,Solo Leisure,Economy Class,FLL to LAS,November 2015,4,4,3,4,4,5,yes
Jetblue Airways,10,Joseph Sciberras,10th November 2015,"I was expecting my flight from New York JFK to Los Angeles on JetBlue to be a more budget friendly business class option. I was wrong. Mint is a fantastic design and is superior to many First Class options on other US airlines. The flight attendants were very friendly, and the food was great. Will definitely fly JetBlue in future.",A321,Business,Business Class,JFK to LAX,July 2015,5,5,5,5,4,5,yes
Jetblue Airways,10,Andrew McCallum,5th November 2015,"I hardly ever do reviews but today I flew into St. Georges Grenada from JFK and absolutely had to let Jetblue know how amazing one of their staff was : Kelly at check-in not only expedited my very time rushed transit but also personally brought me an important folder I had left at the counter right into the plane before take off. You're a superstar and I will definitely be paying it forward. Thank you so much. JetBlue, you're lucky to have such an amazing employee!",,Solo Leisure,Economy Class,New York JFK to Grenada,November 2015,4,4,3,2,5,4,yes
Jetblue Airways,9,John Wilkins,2nd November 2015,"Flew from DC to Boston for the marathon this year. It was only an hour gate to gate, which was one of the shortest flights I've ever flown. They had seatback TVs, that played around 35 channels. The flight attendants weren't very interesting. Served soda and snacks, including peanuts, chips and cookies. Good service overall. Bumpy though, because there was a storm over Cape Cod. Very cheap, but overall it was a very good flight.",Embraer 190,Family Leisure,Economy Class,Washington-Reagan to Boston,April 2015,4,4,5,5,3,5,yes
Jetblue Airways,10,Bojan Tercon,28th October 2015,"First time on JetBlue and I can now see what the fuss is about. They're excellent. We paid extra for the 'Even More space' seats and it was worth it. Never have had so much leg room on an economy class seat - which is important on this 4.30 hour flight from New York to Aruba. The service was great, the IFE system fantastic and the A321 plane was close to new. The internet worked for part of the flight and was quite fast for being airborne (it only works over US air space - although would be great if it worked for the entire duration of the flight). The only improvement required is the food menu. On such a long flight they should have something more substantial to eat than a processed cheese pack or pretzels.",A321,Couple Leisure,Economy Class,New York to Aruba,October 2015,5,5,2,5,5,5,yes
Jetblue Airways,9,Steve Parkin,26th October 2015,"I must admit, as a UK resident, I had had some dread about using Jetblue, as I had expected they would be a US equivalent of Ryanair. However, they turned out to be just fine. Booked online weeks in advance, checked in at the airport, all very quick and efficient, flights exactly on time. Big seats and legroom, more than on the international flights we took. I'll give them a 9 even though they left my case in San Francisco (the airport's fault, not theirs), as they got it into the hotel in Las Vegas the same night and provided e-mail updates several times during the process. Really surprised by how nice it was to fly with them.",,Family Leisure,Economy Class,SFO to LVG via LBO,October 2015,5,5,3,,5,4,yes
Jetblue Airways,1,Victoria Sutton,21st October 2015,"The flight from New York to Las Vegas was fine. Nothing special, but nothing horrible. My real problem with Jetblue was regarding my flight home. I had a flight booked from Las Vegas back to New York on a Sunday night at 9:15 pm. At around 6:00 pm, on that Sunday, I received an email not from Jetblue but from expedia, the site I used to book the flight. The email said that Jetblue had made changes to my flight, without even notifying me themselves! I was told by expedia to call them right away, and was told that my flight was canceled. Expedia tried to get me on another flight that night, Expedia not the airline of which I was a customer! Expedia informed me that Jetblue had no other fights that night, and I would have to fly out in the afternoon the next day. I could not do that, I had no money to spend on another hotel stay for the night, I was already checked out of my previous hotel, and ready to go home. I thought in the least, Jetblue would accommodate me with a free hotel stay for the night, but they were not accommodating in any way whatsoever. They did not reassure me that they would at least try to get me back on another flight that night, no hotel stay, nothing! Luckily, some friends I was with managed to get us a flight that night on Virgin America. But Jetblue had no compassion, were completely uncaring towards me, and my two other friends who were on that same canceled flight. I was told with much attitude, to calm down over the phone multiple times. They were also completely useless when my parents called them from New York, trying to fix my situation. That is no way to treat a customer. I am never flying with Jetblue again.",,Family Leisure,Economy Class,New York to Las Vegas,October 2015,1,1,1,1,1,1,no
Jetblue Airways,10,Matrice Truevillian,10th October 2015,"We departed October 7th to visit San Juan, Puerto Rico. When we checked in they assigned me a seat but not my sister. The agent said ""they will assign her a seat at the gate"". Totally confused about that we checked everything in and when we got to the gate we explained to the agent for some reason one of us didn't get a seat assignment. We then asked if we could be reassigned to sit together. They first offered us the last seats on the plane, we didn't want those if we didn't have too. After about 5 minutes we had seats in the extra room section. Very pleased with our area lots of room. Our interaction with 2 flight attendants was outstanding and made the flight a delight. Thanks Jetblue for great first time experience!",,Family Leisure,Economy Class,Chicago to San Juan,October 2015,5,5,4,5,5,5,yes
Jetblue Airways,1,John Fraser,2nd October 2015,"I wasted a trip to New York. I booked Jetblue Airways flight from Orlando to New York, as I thought they were good. The delays totally wasted this trip to New York, and I will never fly with Jetblue again.",,Family Leisure,Economy Class,Orlando to New York,October 2015,1,1,1,1,1,1,no
Jetblue Airways,9,D Livingston,28th September 2015,"Flew JetBlue from Boston to San Juan return. Check in via kiosk (the app was not working) was fast in both directions, and bag drop lines were not too bad - finished in about 5 minutes. Seats onboard were comfortable, the service onboard was fast and pleasant. Flights were on time. All in all a more than acceptable first (and second) experience with this airline.",A320,Solo Leisure,Economy Class,BOS to SJU,September 2015,5,4,4,3,4,5,yes
Jetblue Airways,10,Dwayne Georges,28th September 2015,"I had my trip set for September 24 to fly out from LAX box to FL Airport and was supposed to return September 29,which was perfect for my Vacation, but things didn't go as planned. My wife called Friday to tell me that my son was in the Hospital. I didn't think twice so I called Jetblue to catch the next fight out. I know I had to pay extra but I didn't care. I was prepared to spend whatever I had to. They really took care of me. I will always fly jetblue.",,Solo Leisure,Economy Class,LAX to FLL,September 2015,4,5,5,5,5,5,yes
