airline,overall,author,review_date,customer_review,aircraft,traveller_type,cabin,route,date_flown,seat_comfort,cabin_service,food_bev,entertainment,ground_service,value_for_money,recommended
Delta Air Lines,1,Parker Grant,16th July 2015,"Got to the gate 2 hours early, while changing my seat number with the Delta rep she frivolously pointed out that the plane wasn't there yet and she had no idea why. Long story short our plane was scheduled for a routine engine change on account of reaching so many miles. No one in the tower or the boarding team was aware of this. No matter who's fault it was the point is they obviously can't communicate and manage the airline effectively. Pathetic customer is service - it consisted of blaming the tower and pushing back the departure time every 15 minutes with full confidence that it would leave then. Well, it didn't. Eventually they got a a new plane and it left 2.5 hours late. I had a connection flight that I missed as a result.",,Solo Leisure,Economy Class,Salt Lake City to New York City,July 2015,1,1,,,1,1,no
Delta Air Lines,1,Andrew Baumann,16th July 2015,"The Delta staff at Savannah Airport were so disgruntled, and the weather delays only caused the gate staff more confusion. Thanks to Delta, my wife and I have to sleep in a really nasty hotel room somewhere in nowhere Detroit because they were unwilling to help put us up for the night. Their advice was to take the Sky Miles packs and spend the night in the airport. Thanks for the toothbrush. Help with my luggage? Nope! We don't recommend trying to get your luggage off whatever belt it may have been diverted too. Help with a room? Nope. Take your travel kits and be on your way! Make a phone call to try to obtain help? Nope! Person on the other end of the line can't really speak very good English. $1200 got me stuck in Detroit on my way to Kansas City, in the nastiest room ever, without mine and my wife's medication because Delta take your money, but don't provide any quality of service.",,Couple Leisure,Economy Class,SAV to MCI,July 2015,1,1,3,1,1,1,no
Delta Air Lines,8,A Wilson,14th July 2015,"BOS-CDG, overnight flight on the 11th July and code-shared with Air France. Check-in was done via the Fly Delta app and was simple enough, paid an extra £50 for exit row seats which I am conflicted about. On the one hand, a good investment to have some comfort (nobody thrusting their seat into your lap on a red eye) and it's good to be able to stake a claim to those seats without relying on luck, on the other hand they were right next to the bathroom so had to deal with people standing between my seat and the wall all night and there was also nowhere to store my bag. Boarding took a little longer than expected due to a group of very excitable French children coming home from a summer camp. They were very loud, boisterous and actually downright rude but the excellent crew put a quick stop to their antics once they were on the plane. Otherwise there were no delays. The flight itself was exemplary, the staff were attentive and wonderful. The entertainment system is well-stocked and of good quality, I also loved the genuinely entertaining and funny safety video. The food was adequate, although I wasn't a fan of the meagre breakfast. No complementary alcohol on a long-haul also struck me as a little stingy. Overall I'm pleased with my experience and would recommend Delta to others.",,Couple Leisure,Economy Class,BOS to CDG,July 2015,4,4,3,4,5,5,yes
Delta Air Lines,2,P Huxstep,14th July 2015,"Booked Delta via UK agent over 3 months in advance, despite early booking we had no choice of seating, sat near back of plane, Delta customer service re moving forward no response until day of flight then lip service, leaking air valve overhead and uncomfortable hard seats. Same for return flight via JFK, worse still Delta charge for checked baggage for internal flight (rip-off) as paid in full for complete journey, over a $1000 each for economy. One lady only doing everything on both sides of plane, so long waits. Ear phones useless for films. Will book elsewhere in future.",Boeing 767,Couple Leisure,Economy Class,San Diego to Heathrow via New York,July 2015,1,2,2,2,2,1,no
Delta Air Lines,8,Tony Condon,14th July 2015,Delta suprised us-we selected this airline because of the width of the seats. We flew Sydney to Calgary via LAX and Seattle on the first leg and then coming home LAX to Sydney. Check-in staff (queues moved quickly) and customer service was excellent at all airports. Cabin staff were efficient and friendly - meals were reasonable. Entertainment system was okay - enough to keep us occupied on the long flights. Only issue we had was when one of our bags didn't arrive in Calgary - spoke to service desk and staff assured us that it would be found. The next day we arrived at Banff and the bag had been delivered before us - well done.,Boeing 777-200ER,Couple Leisure,Economy Class,Sydney to Calgary via LAX,June 2015,4,5,4,4,5,5,yes
Delta Air Lines,7,Philip Tracy,14th July 2015,"Flight was two hours late leaving, but once on board cabin crew were friendly, and each seat had individual IFE. Interior must have been recently upgraded, for a 767 it looked in fairly decent shape.",Boeing 767-300ER,Couple Leisure,Economy Class,LAX to ATL,July 2015,2,4,2,4,3,3,yes
Delta Air Lines,8,Tony Condon,14th July 2015,Delta suprised us-we selected this airline because of the width of the seats. We flew Sydney to Calgary via LAX and Seattle on the first leg and then coming home LAX to Sydney. Check-in staff (queues moved quickly) and customer service was excellent at all airports. Cabin staff were efficient and friendly-meals were reasonable-in fact I quite liked them (I have eaten a lot worse). Entertainment system was okay-enough to keep us occupied on the long flights. Only issue we had was when one of our bags didn't arrive in Calgary-spoke to a staff member at the service desk and she assured us that it would be found. The next day we arrived at Banff and the bag had been delivered before us-well done.,Boeing 777-200ER,Couple Leisure,Economy Class,Sydney to Calgary via LAX,June 2015,4,5,4,4,5,5,yes
Delta Air Lines,1,Joe Forbes,11th July 2015,"Horrible experience. Left the gate in Norfolk late. Waited on the taxiway for 20 minutes prior to takeoff, allegedly due to a stoppage at Laguardia, the connecting city. One bathroom on the plane, which was dirty. Arrived at Laguardia a tad late, but not so late as to miss the connection. Then we sat on the taxiway at Laguardia for an hour because our gate was occupied, and missed our connection to Halifax. Now stuck in Laguardia from 11:30 am until 6:10 pm, arriving Nova Scotia at 9:30 pm. Half a day of vacation blown. Laguardia has nothing to do inside the airport. Delta refuses to comp anything. This was not a weather delay. We are traveling with a couple who are Delta premium members. They went to the customer service desk in the private Skyclub to try to get something in the way of a comp. No satisfaction. They asked for a supervisor, who refused to even come to the service desk. Delta doesn't give a damn about customer service.",ERJ145,Couple Leisure,Economy Class,Norfolf to Halifax via Laguardia,July 2015,2,2,,,1,1,no
Delta Air Lines,8,Jezrel Sabaduquia,11th July 2015,"I was scheduled to fly SEA-SFO-JFK. Flight to SFO was delayed by 30 minutes, which meant I would miss my connecting flight to JFK. I was notified by emaila phone call and through the app that my flight was delayed. Within one click of the app, I was offered alternate flights, even alternate dates and airports without any extra charge. I was then rebooked to the nonstop flight departing an hour later but two hours earlier than I originally would have arrived. The agent at the SkyClub upgraded me to an exit row seat free of charge and apologized for the delay, which was minimal in the first place. The delay was handled extremely smoothly and I was rebooked, upgraded and taken care off within five minutes. The actual flight was good, on board a Boeing 737-900ER and despite being only a year old, the cabin was not properly cleaned and there was garbage on the seats. Legroom was excellent as there was no seat in front of me, although it was a bit hard to see the television - it was about six feet away, although DL was smart enough to put a remote control for these seats. Complimentary beverage served multiple times and buy onboard food options were decent. Flight attendants did their job, were quite friendly. Entertainment options excellent, with entire seasons of my favorite TV shows. WiFi was fast, although I recommend buying the 24-hour pass on the DL website or app as it's much more expensive onboard. Overall, a pleasant experience onboard but DL did a fantastic job handling the delay on the ground.",Boeing 737-900ER,Solo Leisure,,SEA to JFK,July 2015,4,3,3,5,5,5,yes
Delta Air Lines,1,Chris Hedges,10th July 2015,Be warned. Purchasing a first class ticket does not allow you to use the Delta lounge Boston airport. There are a number of exclusions that were not disclosed when the ticket was purchased. This is the first time I have encountered this. Disappointed and very unlikely to travel with Delta Air Lines again.,,Solo Leisure,First Class,Boston to New York,July 2015,3,4,,,1,1,no
Delta Air Lines,1,Massiel Colon,9th July 2015,"I was flying out on vacation with my husband and 2 children. Our flight was supposed to leave on June 24 at 6.05am with a connection in JFK at 9.10am. Our first flight was delayed due to the weather from the previous night. They told us that the plane was not able to complete its full route to Philly and had to stay in Baltimore because of the rain the night before. We were told that the plane was supposed to arrive to Philly airport around 8am, making its departure to JFK at 8.40am. After waiting for 3 hrs, they started delaying the flight every 20 mins until finally we were able to board at 10.40am, making us miss our connecting flight to the Dominican Republic. Before leaving Philly they rebooked our connecting flight to 2pm. After getting to JFK and almost ready to board the next flight, they said that the plane had some mechanical problem and the flight was delayed 2 hrs, when finally we were about to board that plane, we were told that we were not booked for that flight even though we had seats numbers. They sent us to customer service where they wanted to rebook our flight for the following day with no accommodation, I argued and they put us on the following flight that night at 10.30pm. After boarding this flight they made us wait inside the plane for about an hour before leaving. After almost 24 hours of delays and waiting we finally got to our destination at 3.30 in the morning. Our baggage did not arrive on the same flight. Its a shame how unorganized Delta has become.",,Family Leisure,Economy Class,"Philadelphia to Santiago, Dom Republic",June 2015,1,2,1,1,1,3,no
Delta Air Lines,9,Juan Eukel,9th July 2015,"AUS-LAX-SEA. I usually fly economy but decided to spring for first class as my traveling companion had never flown in that cabin before. It was nice to check bags with no fees! Boarding was efficient in AUS and it was a nice touch to be addressed by name. Boarding efficient and flight left on time. It was also nice to be offered a pre flight beverage, chose white wine served in a plastic cup. The first class bulkhead seats we had were spacious. Embraer 175s do not have ovens so lunch was a cold chicken orzo salad with an appetizer and desert served all at once. Many reviews indicate that crew was either rude or inattentive but my experience wasn't like that. The drinks were kept filled during the flight, food ample and tasty and the flight attendants were upbeat and social. Boarding in LAX was a mess as the gate was in the corner and no one listens when they tell you they board by zone. Once on board a pre flight beverage was offered and after take off they served dinner. On the LAX to SEA route, Delta has partnered with Luvo as part of upgrading food service in first class. The wrap and accompaniments were fresh and delicious. Drinks flowed and attendants were offered snacks and checked on customer needs. I had heard and Delta and its regional partners have worked to improve service and food and I was not disappointed.",Embraer 175 & Boeing 737-800,Couple Leisure,First Class,AUS to SEA via LAX,June 2015,4,5,4,,5,5,yes
Delta Air Lines,9,Juan Eukel,9th July 2015,"The terminal in SEA was unbelievably chaotic as it was a mix of overseas, Hawaii and cross country flights. There was very little seating and the place was cramped. Good thing we only had to be there for an hour. The SEA to MSP leg was on an older 767 with upgraded interior. This was the domestic version so first class was billed as business and the seats was packed in a bit tight. In any case, once again, we had a great experience. Pre-flight drinks and lunch were served. My companion and I had the cheese burger with dill potato salad, sliced cheese with fruit and a piece of raspberry cheese cake all served at once. For a lunch, it was rather hearty and was very filling. The flight attendant was a bit stuffy but she kept the drinks coming and was still attentive. Gin and tonics I had were strong so I limited myself to two and then switched to white wine. The MSP to AUS was just as pleasant. My companion had the ginger beef and I had rice with shrimp and sausage. Again a slightly stuffy attendant but nothing to get into a fuss about. Seats had ample space and the aircraft, though a bit old but was clean. One negative thing that was consistent on both the AUS-LAX-SEA and SEA-MSP-AUS flight was trash in the seat pockets. I imagine it is easy to overlook the seat pockets as fast as they have to turn the plane around but I still think an extra minute or two and it could easily be taken care of.",Boeing 767-300 & Airbus A319,Couple Leisure,First Class,SEA to AUS via MSP,July 2015,4,4,5,,4,4,yes
Delta Air Lines,1,Alasdair Dawson,8th July 2015,"Comfort plus is nearly worth the upgrade fee - seat is still poor but leg room is good. Baggage delayed by more than 48 hours with the most insincere of apologies from the online folks. The staff, however, were great.",,Solo Leisure,Economy Class,SFO to LHR via LAX,July 2015,1,3,3,3,3,2,no
Delta Air Lines,10,N Golovanov,7th July 2015,"I had a great trip from JFK to FCO. Comfortable seats, good food and a decent amount of legroom. Cabin staff were quite helpful, they provided lots of information about flight time, weather, traffic, and delay since there was a large amount of rain before my flight. Will fly with Delta again.",A330-300,Family Leisure,Economy Class,New York JFK to Rome FCO,June 2015,5,5,4,5,5,5,yes
Delta Air Lines,9,Aryaman Kumar,7th July 2015,I flew on this airline while on vacation in the USA. We were going from San Francisco to West Palm Beach via Atlanta. We first went from San Francisco to Atlanta and the staff were good. The plane had touch screens but some didn't work properly but were OK. The snacks were good especially the cookies. We reach Atlanta early so were in time for our next flight for West Palm Beach. The next flight was also good. The flight was short. Overall a very good airline.,Boeing 767-300 and MD88,Family Leisure,Economy Class,San Francisco to West Palm Beach via Atlanta,July 2015,4,4,4,4,4,4,yes
Delta Air Lines,2,Tom Carlson,6th July 2015,"The TV, music and wifi service was not working. When we landed, we sat on the Tarmac for 45 minutes with the smell of jet fuel in the cabin. It was a horribly long and uncomfortable wait that made us late",Boeing 737-900,Family Leisure,Economy Class,"Tampa, FL to Los Angeles, CA",July 2015,2,2,2,1,1,2,no
Delta Air Lines,1,Anna Ashley,6th July 2015,"On the way to Key West our plane was delayed 3 hours. They delayed it after we had boarded, so we had to stay in the hot airplane with no air conditioning. We were told our best option was to check our bags because there wasn't much room on board. They told us our bags would reach our final destination. When we arrived in Key West mine, nor my families bags were on the carousel. We were told they were still sitting at Atlanta airport. We finally got them the next day. Flying back we also had a delay for 2 hours for no reason. We were not allowed to exit the plane. Flying with Delta was the worst experience I have encountered.",,Family Leisure,Economy Class,Key West to Atlanta,July 2015,1,1,1,1,1,1,no
Delta Air Lines,1,Kathryne Speegle,5th July 2015,"The first flight was running 45 min behind for what Delta staff said was ""no reason why"". Then in Atlanta we ran to catch the other flight arriving early still to board. We were told that our seats had been given away. We explained we were early and there was no reason given why our seats were given away. We found out the flight was 55 people overbooked. We were told we could wait in the aireport until we could get another flight. This happened over and over to others too. We finally got the flight out of ATL on Delta.",,Family Leisure,Economy Class,Huntsville to Denver,July 2015,1,1,1,1,1,1,no
Delta Air Lines,1,Crystal Bayne,3rd July 2015,"I started this trip on Wednesday July 1 from Raleigh North Carolina. The flight was delayed from leaving there to come to Atlanta and I missed my connect flight to Brazil. We final get to the Atlanta airport to find out we couldn't leave until 7pm on July 2. We were stuck at airport until then. We try to check in July 2 for 7 pm fight to find out that Delta did not rebook our flights the way they confirmed they had. They did fix that so we wait till 7pm for our plane out. Well after waiting for hours and hours we board out going plane. Then after 30 min on plane they tell us there is a problem with the plane mechanics, so we un board the plane and wait. Delay after delay, then at 11 pm we are allowed to board the plane again only to be told after 20 min the flight was delayed till 8 am on July 3! There was not offer for help or compensation of an sort.",,Solo Leisure,Economy Class,Raleigh to Paraguay via Brazil,July 2015,3,2,3,2,1,1,no
Delta Air Lines,8,Li Brian,3rd July 2015,"Prior to the trip, I chose the seat 15ABC on the first leg and 19ABC on the latter leg for my family. At HKG, I was told that all of us has been upgraded to Business Elite on both flights, 1A2A3A and 2ACD. It was a great experience.",A330-200 / B737-800,Family Leisure,Economy Class,HKG to LAX via SEA,May 2015,4,4,4,5,5,4,yes
Delta Air Lines,9,Brian Connery,3rd July 2015,"Flew from Atlanta to Los Angeles in order to connect with Air New Zealand to Auckland. I selected the economy comfort seats and found them to be very nice and the legroom more than I expected. What was interesting how the cabin was separated though not with a divider so it felt very exclusive. In addition, there was a blanket and headset for watching the back seat TV. We received other snacks as well as the other normal offerings. One thing that can be said is Delta is trying to improve its service and the fact that they still offer some type of snack with your drink is better than what you get from American and United.",Boeing 767-300,Family Leisure,Economy Class,Atlanta to Auckland via Los Angeles,June 2015,5,4,4,4,4,4,yes
Delta Air Lines,1,Liz Oquendo,2nd July 2015,"The flight was delayed. The boarding process was unorganized and a complete mess. We were the last ones to board and by the time we got to the entrance, my bag was automatically taken to be sent with the rest of the cargo because the flight was full and there was no space. When I check the cabins inside, I saw spaces available. The crew/staff didn't even check to see if there was space which proves how unprofessional this airline is. I paid for my ticket and only brought this bag. The crew were also unprofessional and tried to argue the fact that once the bag is checked that there was nothing for them to do and that's how things are. I guess poor food and delayed flights are not the only things that best described the service and reputation of Delta.",,Business,Economy Class,JFK to FLL,July 2015,1,1,1,,1,1,no
Delta Air Lines,8,Haskie Canagarajah,2nd July 2015,"Many people have had negative reviews about Delta domestic flights. I had no problem with them. Compared to International airlines I've flown they don't come close. But for domestic they were superb. Great FA's, clean plane, and on time service. The seats aren't too bad, and the inflight entertainment system was pretty good. Overall a nice flight and I would choose them again if I had the chance.",Boeing 757-200,Family Leisure,Economy Class,New York to Los Angeles,January 2015,4,5,3,4,4,4,yes
Delta Air Lines,9,Colin Adams,2nd July 2015,"I often read negative reviews of Delta. I for one have found them to be by far the best of the legacy carriers. I always find the staff helpful and pleasant, both ground and cabin staff. My recent flight had a routing DSM/MSP/JFK/LHR. On arrival at MSP I realized that my connecting flight to JFK was delayed, making the JFK connection impossible. When I explained my dilemma to a very helpful Delta employee in the Delta Club room she immediately worked on getting both me and my luggage onto the MSP/LHR service. An ontime boarding took place and I was greeted with a smile by the cabin services manager. Once airborne dinner was served (a very reasonable meal) promptly allowing the maximum time for sleep. We arrived into LHR on time and I cleared immigration and customs in a little over 30 minutes from touchdown. Delta had done for me exactly what I had asked from them, a safe, pleasant, on time journey. All the staff that I encountered during this trip were friendly and responded positively to my needs. What more could I have asked for?",CRJ-900 / Boeing 767-400,Solo Leisure,Business Class,DSM to LHR via MSP,June 2015,3,4,4,3,5,5,yes
Delta Air Lines,10,R Haizlip,2nd July 2015,"San Diego to ATL on June 30. Started with the airline offering free pizza in the gate area. Boarded the 737-900 and flight crews standing throughout the plane welcomed passengers with a pleasant greeting. Economy comfort seat was great with the extra legroom, would not have wanted to be in a regular economy seat for the 4 hour flight. Took off on time, good games, movies, TV shows on the large seatback screens. Flight crew stayed busy the whole time serving snacks and drinks with 2 or 3 runs at least. Landed in Atlanta on time in spite of the not so great weather. No complaints, I would recommend!",737-900,Solo Leisure,Economy Class,San Diego to Atlanta,June 2015,4,5,5,5,5,5,yes
Delta Air Lines,5,MJ Rosen,30th June 2015,"After purchasing a ticket for my 14 year old son months in advance, I was very upset after arriving at Orlando International Airport at 4am to be told there would be am additional $150 fee for him. No where when I purchased the ticket did it tell me I'd be charged at the airport, wouldn't you think they would have charged me upfront when I paid for the ticket? If that wasn't bad enough I was told that because of the short period if time before the aircraft was due to depart, 1 hr, if he didn't make the flight there would be an additional $50 fee to get him on the next flight. We were at the airport at 3.30am, not my fault that Delta's counters don't open until 4am. It's bad enough that Delta is one of the more expensive airlines that doesn't offer free WiFi, but the agents at the counter were rude and unsympathetic.",,Family Leisure,Economy Class,MCO to ORF via ATL,June 2015,2,2,,,1,1,no
Delta Air Lines,1,Bryce Jones,29th June 2015,"I flew from YYC-ATL, with a stop in Salt Lake City. Check in was very slow and the person behind the desk was very rude. Our flight to Salt Lake City was 2 hours late. The seats were very uncomfortable, they were very hard and had little cushioning. The flight attendants were all rude and glared at you every time you had a request. The bathrooms were some of the filthiest I have experienced. Salt Lake City Airport was dirty and confusing, we had 55 minutes to make our connecting flight and nearly missed it because of the long time it took to change terminals. The flight from Salt Lake City to Atlanta was the same.","CRJ 700, Airbus A320",Business,Economy Class,Calgary to Atlanta via Salt Lake City,June 2015,1,1,,,1,1,no
Delta Air Lines,1,Heather Warr,29th June 2015,"We started out in Boston. Our flight was delayed an hour which was no ones fault. It was because of weather. However after we boarded the plane the isles was full of passengers with carry on's and no room in overhead bins. Flight Attendant created confusion trying to rush us in our seats. They took all 4 of my family's bags and rudely told us they would arrive in SLC our final destination. A diff Attendant handed me 2 baggage labels. I started to ask why 2 instead of 4 and ignored me and rushed up the isle. Because of delay we missed our connection. The Delta staff at JFK were horrible! Very short and acted annoyed that they had to give us directions to catch the new later connection. We arrived at the new gate to more Very rude Delta staff. Our tickets said not assigned so I stood in line at the gate to find out our new seats. When I approached the Delta staff I was told to sit down she was working on assigning seats (several passengers missed the connection). I tried to request that seats together because we were traveling with children on a 5 hour flight. She firmly told me to sit down. I felt like an idiot. They put us on the very back row with seats that partially reclined. Let's just say it was a long 5hours. After arriving in SLC 3hours later at midnight, only 3 out of the 4 bags that the rushing flight attendant took from us in the aisle arrived. Went to bag help and another employee who said he could only take a report because they didn't have record that they checked 4 bags only 2 - Delta did give us a 1888 number to call. Avoid flying Delta at all cost.",,Family Leisure,Economy Class,Boston to SLC via JFK,June 2015,3,1,,3,1,1,no
Delta Air Lines,3,Vicki Ruskin,29th June 2015,"Delta/Air France to and from Paris and both times our Delta flight was a problem. On the way out they bumped us from Comfort to Economy with no notice and put me in a middle seat when we had requested 2 aisles. A nice customer service person went into our reservation and could see that we had been bumped but had no idea why. On the way back Delta had no record of our reservation but since we had proof they managed to squeeze us onto the plane after trying to get us to take one 2 hours later. Needless to say we didn't get Comfort on that leg. We were told we would get a refund on our credit card but so far nothing. Luckily we saved everything and have printed tickets, not an eticket.",,Couple Leisure,Economy Class,Seattle to Paris via Detroit,June 2015,3,5,3,,4,2,no
Delta Air Lines,1,Linda Lieu,28th June 2015,"On June 23rd Delta cancelled our layover flight home to Calgary. They gave 1 hour notice and could only rebook our flight 20 hrs later. Our flight was marked as mechanical problems and Delta advised customers that we had to provide our own hotel room since they ""ran out of hotels due to multiple flights cancelled that day"". After being on the phone with several agents and talking to associates at the airport we were advised to find our own hotel and submit it to Delta for possible reimbursement. The next day I spoke to a supervisor and she informed me that Delta airlines does not issue reimbursements and she could only give it in a form of a travel voucher for our next flight. I then phoned their customer care team and they told me the same thing only instead they could offer me an iTunes gift card.",,Couple Leisure,Economy Class,YYC to LAS,June 2015,2,2,1,1,1,1,no
Delta Air Lines,8,Roger Parr,28th June 2015,Aircraft a bit old but cabin crew were friendly and extremely helpful. A pleasant trip following a long haul from Sydney. The pre-flight safety brief was hilarious and a great attention grabber. Wish more airlines were as imaginative. Had heard some differing views about this airline but we were very pleasantly surprised.,Boeing 737,Family Leisure,Economy Class,Los Angeles to Orlando,June 2015,3,5,3,4,3,4,yes
Delta Air Lines,4,M Howard,26th June 2015,"DCA-MSP flight went smoothly. Smooth connection at MSP. MSP-NRT flight has many pros and cons. The seat was very comforatable compared to other airlines combined with a satisfactory IFE. The food could be much much better. I had chicken teriyaki for my supper and that was acceptable, but breakfast was horrible. The appearance was bad enough, the egg looking like a wet sponge without any air pockets and the sausage was burnt. But the taste was even worse. The fruit was acceptable. To end on a good note, the arrival at NRT went very well and smoothly.",A320/B777-200ER,Family Leisure,Economy Class,DCA-NRT via MSP,June 2015,4,3,1,4,5,4,no
Delta Air Lines,1,Anthony Watt,25th June 2015,"I made a reservation with Delta airlines in April 2015 for travel in July. I am a single father traveling with two small children (ages 6 and 10) and booked far in advance and in First class so that I could sit with my children. I was informed 24 hours ago that our seats had been changed and that I would not be seated with my children. When I called Delta to inquire (and after waiting more than 2 hours to speak to a representative) I was told there was nothing that they could do and that my children would have to sit by themselves. Despite the obvious safety concerns, there is no way that I can assist my children with beverages or bathroom breaks if needed. If you are a single parent, do not fly Delta. Not family friendly.",,Family Leisure,First Class,MIA to BIL via ATL,June 2015,1,1,,,1,1,no
Delta Air Lines,7,R Abraham,22nd June 2015,"Had a pretty good experience with Delta. Had 5 persons in my party, 2 of which with lap children. We were in basic economy on the way to Tampa. The only complaint we had on the way out to Tampa was the crew weren't happy. On the flight back we upgraded our 3 seats to Comfort Plus which was much better. More leg room, better snacks and free alcohol. The flight crew was cheery and up beat making the flight easier.",MD80,Family Leisure,Economy Class,Detroit to Tampa,June 2015,4,4,5,,5,4,yes
Delta Air Lines,9,John C Wright,19th June 2015,"Left Minneapolis RT to San Jose in June. First Class RT paid ticket. On the flight out we were served a full breakfast. The food was actually not bad. Flight attendant was very attentive and quiet busy checking on all passengers. Did not disappear after the meal service. The flight back to Minneapolis was also excellent. Boarding was orderly in both directions. Lunch was a large salad. However, only one choice. It was a Salmon Salad. Quite a few of passengers turned it down, including me. I was surprised there were not at least 2 choices. Once again First class FA was great. Waiting to board in both directions, the checked baggage and the number of carry on is being abused. in both directions. People were checking bags that were huge. Not sure how they got past TSA. Gate Agents need to enforce bag sizes and the number of bags people try to drag on.",B757,Solo Leisure,First Class,MSP to SJC,June 2015,4,5,4,,4,5,yes
Delta Air Lines,10,Lionel Wilkinson,18th June 2015,"I took my second trip with Delta and I must say I was definitely not disappointed. I flew with Delta last year and felt there was no need to change to a different airline. I flew from Indy to Phoenix via Minneapolis. The crews both at the gate and during the flight were professional and respectful. The big two thumbs I want to give is on my luggage in Phoenix. No sooner had I walked off the plane and down to the baggage claim carousel was I greeted by my bag arriving. Only thing I found average was the seat comfort, but granted I have never really cared about seat comfort.",A319 & MD-90,Solo Leisure,Economy Class,Indianapolis to Phoenix via Minneapolis,June 2015,3,5,5,,5,5,yes
Delta Air Lines,8,Brian Smith,17th June 2015,"For a short haul flight like this one (7-8 hours each way), I try and save money by not booking business class, rather ""economy comfort"" on Delta. As usual, the service is perfunctory, the food not bad in and out of Narita, the seat fairly comfortable, and the entertainment of good quality with lots of choices. No drama on either flight. My only complaint that has never been addressed properly with Delta over the years is the horrible state of the lavatories. They are always left to fester for entire flights. I have never once seen an FA go in one to clean one. Delta is not ""special"" compared to other international carriers, but it's adequate and they have treated me well in the Skymiles program so far.",777-200,Business,Premium Economy,NRT to NRT via SIN,June 2015,4,3,4,5,5,5,yes
Delta Air Lines,9,Gaspard Smith-vaniz,14th June 2015,"Check in procedure was ok but slow. The flight was nice, with very good in-flight entertainment, and the flight attendants were very nice. The food wasn't great - but not the worst. The seats are comfortable and I had plenty of leg room.",Airbus A330,Family Leisure,Economy Class,Barcelona to New-york,April 2015,4,5,3,5,4,4,yes
Delta Air Lines,3,Ineke Litjens,11th June 2015,"Brussels to JFK. Horrible check-in procedure. Unable to check in online, then checked in at airport but without assigned seat. Result: sitting separate from my boyfriend while I am afraid to fly. At check in counter not very helpful, lady (though friendly) said she couldn't do anything and that we had to wait until boarding. At gate itself they're trying to get us to sit next to each other but difficulties since flight is fully booked. Not impressed with customer service and we were not informed by email, when booking, or at check-in that there were paid seats as an option and that the free seats were given away and that is why we were assigned no seat number.",,Couple Leisure,Economy Class,Brussels to JFK,,3,3,2,2,,3,no
Delta Air Lines,10,Paul Monkhouse,6th June 2015,Delta will always be my first choice across the Atlantic and I have found them to be always even better than either BA or Virgin (who have themselves always provided excellent service). My latest flights were no exception. This is the second time I've flown from Heathrow to LAX in four months and both times the service has been great. Without doubt the friendliest cabin crew I have met the in-flight entertainment was good the food was okay and plentiful and the drinks and snacks kept coming. My first choice every time and whilst not the cheapest carrier it's certainly been the most reliable and pleasant to fly with.,,,Economy Class,,,3,5,4,4,,3,yes
Delta Air Lines,10,S Cheney,6th June 2015,5/28/15 PVD-ATL-CAE 6/1/15 CAE-ATL-PVD. Flight was on time departing PVD. Had booked Economy+ and was lucky enough to have an empty middle seat. Got a free cocktail in Economy+. Unfortunately passengers ignore the signs that say bin space over those seats is reserved for Economy+ because when I boarded I had to use a bin 4 rows back which is annoying when deplaning. Got delayed about 25 minutes by weather before landing at ATL. Had to go straight to the gate for the next flight. Staff was very pleasant. ATL to CAE is less than 30 mins so there is no beverage service. Arrived at CAE about 50 mins before my scheduled flight from CAE to LGA. Got a text saying it was delayed 45 mins. I knew I would never make the connection to BOS. There was a flight boarding to ATL and I asked if they could get me there faster. They said they couldn't get me to BOS earlier but they could get me to PVD. They gave me a seat (and happily changed it when I asked for an aisle). No beverage service. CAE to ATL is killer at 7am! No Starbucks in Terminal C at ATL. Flight to PVD arrived 20 mins early and flight attendants were very pleasant.,,,Economy Class,,,2,4,,,,4,yes
Delta Air Lines,5,F Naylor,4th June 2015,JFK to LAX. We were apprehensive about flying Delta but got a good price on this mid afternoon flight. Bought Delta comfort to see if this improved the experience. Flight left on time. Seats were ok food poor but attendants were friendly and aircraft wasn't in as bad a condition as we had expected. Overall an ok experience.,,,Economy Class,,,3,4,2,1,,3,yes
Delta Air Lines,3,Michael Kallay,1st June 2015,$600 for the less than 2 hour flight 1377 (PHL-RDW) booked 2 weeks in advance was daylight robbery. The 30 minute line at the baggage drop caused entirely by staff shortage added insult to injury. But never mind the flight was delayed by over an hour anyway.,,,Economy Class,,,5,4,3,,,1,no
Delta Air Lines,,Julia Mulligan,1st June 2015,I have chosen Delta for years because of it was the best one but lately it's service has been so terrible that I will never fly with them again. Twice now I have flown out of Detroit and there have been problems that have delayed the flight to our next location (I understand that problems happen) but while we were on our flight I was very thirsty and asked the stewardess for a glass of water and she said the cart would be by shortly - the cart skipped our whole section and when I tried to stop the flight attendant again I was ignored - I didn't see the attendants for the rest of the flight. When we arrived at Atlanta to switch to our next flight we had missed our flight. The first time no one would help me - I must have talked to at least 10 people before finding someone that rudely told me to go to a certain gate and wait and that I might make it onto that flight. This time I went to the gate and they told us the plane had just left (the plane was not suppose to leave Atlanta until 12.50 I was at the gate at 12.40) and when I asked where do I go to get another flight I was ignored and they walked away. I then went to the information and was told to go to a gate that had no one at it - no one! I then went back and was rudely sent to another gate where I was told they didn't know if they had a seat available for me. After an hour I was able to get a flight home. I could not believe the rudeness that I was treated with.,,,Business Class,,,4,1,1,1,,1,no
