airline,overall,author,review_date,customer_review,aircraft,traveller_type,cabin,route,date_flown,seat_comfort,cabin_service,food_bev,entertainment,ground_service,value_for_money,recommended
Alaska Airlines,8,Simon Adlam,5th September 2013,LAX-PDX. Very good early morning flight to PDX. Cabin a little tired and cramped but service was some of the best. The breakfast was actually really good - eggs benedict and bloody mary's. First time flying them and would again. They need to upgrade there interior product though as looks worn.,,,First Class,,,3,5,5,2,,5,yes
Alaska Airlines,8,D Silvey,28th August 2013,Flights Bellingham to Honolulu in Coach. Seats are tight but that's the sign of the times. Service was sparse. You are nickeled and dimed on everything now. Gone are the days of Wardair. Guess that's why they aren't in business. Miss the days when air flight was fun. Having said that out flights we good and we didn't really expect much more for the price we paid. Would take this trip with Alaska Air again.,,,Economy Class,,,2,3,3,3,,5,yes
Alaska Airlines,8,B Bachman,26th August 2013,Upgraded to First Class from JNU to ANC for $50 (1.5 hour flight). This was my 1st First Class experience and I was not impressed. Water was offered before take off. The plane was a slightly aged 737-400. At first the seats seem okay but they hardly recline and there is no adjustable headrests. This makes the seats unsuitable for sleeping in. There was also a lot less legroom than I was expecting. I wouldn't recommend putting a bag under the seat in front of you unless it is very small. Since it was morning we were served breakfast. Our drinks were served first along with the standard snack bag that's also served in coach. Then the meals were served. The meal was an egg and bacon French toast sandwich. It was okay but not very filling. I was expecting more for first class.,,,First Class,,,2,4,2,,,2,yes
Alaska Airlines,,Richard Wooden,22nd August 2013,Horrible experience transferring from Flight 456 arriving in Los Angeles to Flight 4213 going to San Jose CA. Boarding pass said Skywest but it was actually American Eagle. On arrival at LAX there was no information about either Skywest no indication where it was located and no one who seemed to know. Asked a gate agent who told us it was terminal 8. She did not say it was American Eagle we were looking for. After much walking and asking several people a TSA agent said to go to gate 65 and take shuttle bus to American. Upon reaching American we were told to board another bus which took us to a building near but not even attached to terminal 8. The TSA agent and the individual opening the restricted zone for us at gate 65 along with the shuttle bus drivers were the only competent individuals who seemed to know that Skywest was American Eagle in this case.,,,Economy Class,,,2,1,,,,1,no
Alaska Airlines,4,Myrna Gilbert,18th August 2013,Out of 6 flights on Alaska going from Santa Barbara to Kalispell Montana and back only one flight (S.B. to Portland) was even remotely on time. All the rest departed from a half to full hour after the scheduled time. This is the worst this experienced long time flyer has ever seen.,,,Economy Class,,,3,4,4,,,3,no
Alaska Airlines,10,G Cueto,11th August 2013,Exceptional flight from PHL to SEA on Aug 6th. Everything from checking in online using the mobile app to the inflight experience was smooth cheerful and efficient. The new recaro seats in Y class was smartly designed and comfortable as Y class goes. Inflight crew were cheerful and chatty particularly the senior attendant. Virgin America has great amenities on transcon flights but I find Alaska to offer the best service!,,,Economy Class,,,4,5,3,5,,5,yes
Alaska Airlines,8,B Bachman,8th August 2013,Flew from Bethel AK to Anchorage AK on a 737-400 Combi. Flight left on time and service was great. Flight attendants were very nice and smiled. I purchased a Mediterranean Tapas picnic pack for $6 and it was very good. A couple of days later flew from Anchorage AK to Juneau AK on a lei themed 737-800 which is rare for the route (usually only 737-400s are flown). It was nice having an adjustable headrest but I noticed that the seats on the 737-800 don't recline as much as the seats on the older 737-400. The flight was pretty empty with only 50 passengers. The flight attendants seemed tired and didn't smile as much but the service was still okay. Flight left on time. 737-400 Combi's don't have inflight Wi-Fi but all the 737-800s do for a charge of $4.95 for a single flight pass. Overall Alaska Airlines is a great airline.,,,Economy Class,,,4,4,5,,,5,yes
Alaska Airlines,5,J Velez,6th August 2013,Departed on time from DCA bound for SEA on a 737-400 window seat 16 impossible to move in or out while other two passengers occupied their respective seats. The individual on the middle seat wore the most puzzling attitude making it absolutely awful to even attempt to exit for a loo break for the 4 plus hour trip. Blame the ludicrous spacing that makes it an absolute necessity to require other passengers to co0operate multiple times during a long flight. From SEA to JUN still a fully loaded aircraft yet uneventful and more pleasant neighbor passengers. JUN to final destination PSG a short hour long hop. A short 30 min delay at SEA. Return PSG by way of WRG then KTN imposed an hour an a half delay due not to weather. We arrived late night at SEA and then off to catch a ride to a local awful Seatac Inn for an overnight layover. Flight back to DCA was more pleasant. FA mobilized quickly to keep the full cabin stocked with minute free snacks beverages in cups and purchased meals. Entertainment was avail at 10 dollars for a shared small screen pad which battery quickly ran out of charge. The DCA to SEA is a long flight on a regularly cramped cabin. The spacing between seats is insufficient for a 155 lb. 6 ft. man to exit the window seat without interfering or annoying uncooperative passengers. It is difficult to hold biological needs for such long travel distances.,,,Economy Class,,,1,5,4,2,,3,no
Alaska Airlines,8,S Tepelekian,17th July 2013,LAX-ANC-LAX. Seats were very comfortable and the staff service was great. They even gave us free peanuts and cookies! Although all of these were good the in-flight entertainment is horrible. It is basically an IPad that you rent at $12. Not worth it. Overall this was a great airline. I would definitely fly Alaska Airlines again.,,,Economy Class,,,5,5,5,2,,5,yes
Alaska Airlines,,S Alama,15th July 2013,I flew First Class from Palm Springs to San Francisco on July 7th. I have flown First Class on this route many times in the past with Alaska. In the past they had a great choice of salad or cheese plate on the flight with great service. Now they have totally eliminated that and didn't even bother to ask if anyone wanted a refill on their drink which they served with a cheap bag of pretzels. The flight attendant did everything possible not to walk in First Class but stayed in the galley doing nothing. Standards have gone down on Alaska.,,,First Class,,,3,1,1,,,1,no
Alaska Airlines,7,Keith Rands-Allen,9th July 2013,Flew from San Jose to Fairbanks via Seattle. A good trip. Flight was on time. We knew no food was served so took our own. AA guarantee that if you don't receive your bags within 20 minutes of the plane arriving at the gate they will pay compensation ($20 I think). Our bags arrived within this time limit.,,,Economy Class,,,4,4,,,,3,yes
Alaska Airlines,10,M Haywood,8th July 2013,We flew from Seattle to Las Vegas with a connection in Portland as a direct flight would have meant hanging around too long. As we live in UK we were nervous that flights would be delayed given some negative reviews here. Everything went smoothly and right on time. We were impressed with complimentary drinks service given that similar budget airlines in the UK all charge for drinks. Our return flight direct to Seattle was again on time . We found baggage check in quick and friendly and with the exception of one rather curt stewardess everyone else was absolutely fine.,,,Economy Class,,,4,4,4,,,5,yes
Alaska Airlines,10,Nico Gray,7th July 2013,PHX-SEA-PHX. Service was great. They were on time. Boeing 737-800 both ways. I would recommend.,,,Economy Class,,,4,5,4,4,,5,yes
Alaska Airlines,4,Andre Franca,1st July 2013,SEA-ANC-ORD I consider my two experiences with this airline poor ones! The staff are friendly but flights are often delayed! On board crew seem lost this made me feel very uncomfortable these days you pay for everything extra when you fly them even for the bags. Won't be flying Alaska again unless the price is right.,,,Economy Class,,,3,2,2,2,,3,no
Alaska Airlines,10,Susan James,30th June 2013,On time and even had two inflight beverage services from Los Angeles to Seattle. This was economy. On the way back to Los Angeles I flew First Class. Was nice to have a meal.,,,First Class,,,4,4,4,,,4,yes
Alaska Airlines,,J Johnson,26th June 2013,"June 2013 LAX-MZT-LAX first class. Horrible check in. One first class line which is really 2 lines that mould into one. We stood for 20 minutes as the line grew longer. Whoever designed this lobby should be forced to deal with it on a busy day. When we finally got to the clerk he was surly if not down right rude. He did not speak two words to us. Off to the ""new"" first class lounge. Small cramped dark. Good bar but the small selection of food looked old and un-appealing. I certainly would not pay to get in. Indifferent staff. Boarding was quick and easy. However after it was announced the rear door had been ""armed"" the crew allowed a first class passenger off the plane to purchase an upgraded ticket for his grandson. So we all sat and waited at least ten minutes for him. Inflight the flight attendants on both trips were excellent: attentive friendly helpful. Nice folks. The food? On the way down a limp salad with what I think were chicken strips and a raspberry soda pop for dressing. On the way back inedible pesto chicken. Absolutely unacceptable for the price of a first class ticket. At MZT it took 35 minutes for our baggage to hit the belt. The counter people were slammed trying to check in outgoing passengers so it was impossible to hold Alaska to its 20 minute guarantee. All in all first class is definitely NOT worth the price and I would not recommend it.",,,First Class,,,3,1,2,,,1,no
Alaska Airlines,3,Lee Bruno,26th June 2013,I am retired and am fortunate enough to fly first class extensively and often on a variety of airlines both in the US and Europe. I recently flew first class with my wife round trip from Las Vegas to Anchorage and plan to never fly Alaska again. Every employee I had contact with was pleasant and courteous the planes were on time but the only benefit in flying first was the additional legroom. The outbound and inbound flights were 2 weeks apart but breakfast both mornings was the same and only thing what they called eggs benedict with turkey ham which was on a piece of dry bread and was tasteless. Lunch was also one choice a chicken salad on a tiny salad plate with out bread cracker or chip desert was one piece of rolled candy. There was no TV on the leg of the flight to Seattle to Anchorage they provided a small hand held screen with a choice of 4-5 movies and short clips. I have never had such cheap and thoughtless meals on any of my previous flights. I would never recommend this Airline but if your required to fly it don't waste your money on first class.,,,First Class,,,3,4,1,1,,2,no
Alaska Airlines,9,Streb Lovell,16th June 2013,SEA-MFR via PDX then PDX-SEA. All flights on time. Service great. No complaints except maybe the skimpy selection of beverages but these are such short flights.,,,Economy Class,,,4,5,4,,,4,yes
Alaska Airlines,10,W Coenik,13th June 2013,Flew from Honolulu to Newark return in First. Flew Alaska last year in first and was so impressed booked with them again. Great service and the meals are just some of the best I have had on a plane. Flights were on time except for a delay because of weather but that's flying for you. Cant blame the airline for that. The staff are helpful and polite. Love the small first class of only 16 seats. Makes it feel like being on a small business jet as very individual service. Again well done to Alaska and would fly with them again.,,,First Class,,,4,5,5,4,,5,yes
Alaska Airlines,10,R Hesser,2nd June 2013,"SJC-OGG SJC-LIH SAN-BOS return in F on relatively new 737-800 aircraft. While Alaska planes may not have the ""bells and whistles"" of JetBlue or Virgin America Alaska succeeds by running a very reliable operation offering a decent inflight product and friendly service. From Bay Area to Hawaii I was able to upgrade to First via online check-in for $100. Worth every penny! Check-in was fast and no charge for 2 bags. On board pre-flight beverages offered and menus were distributed. Mid-range wine choices but glasses were kept refilled throughout. The Alaskan Amber beer is quite good too. Breakfast served in 2 courses and Lunch/Dinner in 3 courses and the pace of service was quite relaxed. A snack later in the flight. Food and portions were very good on all flights. Crew were very polite and addressed passengers by last name. One FA even personally thanked each passenger for their business at the end. IFE consisted of a ""digeplayer"" providing a wide choice. The touchscreen worked well and the picture was clear although the sound quality will be much better if you bring your own headphones. F seats are basic domestic F but the extra width and legroom certainly make the upgrade worthwhile. Best part is their excellent on-time performance. I've only encountered 2 delays in the past 30+ flights.",,,First Class,,,5,5,5,5,,5,yes
Alaska Airlines,,T Jedlicka,2nd June 2013,We have been trying for two days to get to Fairbanks and have spent 15 hours in airports and not there yet. There has been delay after delay and none of them weather related. The delays and cancellations have all been maintenance and crew problems which seem to be a systemic problem with Alaska Airlines starting with their top management. This is Sunday and I tried to talk to a supervisor in the Anchorage Airport and was told that supervisors aren't available on Sunday.,,,Economy Class,,,3,1,,1,,1,no
Alaska Airlines,9,Gordon McFarlane,27th May 2013,Victoria - Seattle - Maui return in First Class. The service was impeccable and breakfast on the outbound flight was very good and spread out over a couple of hours which helped pass the time. Lunch on the inbound flight was equally good with a choice of sirloin steak or sweet and sour chicken. Frequent offers of alcoholic and non alcoholic beverages throughout the flights. Individual entertainment tablets with a wide range of films and TV shows. Attendants were very friendly and attentive. All the flights departed on time and arrived on time. This is the first time travelling on Alaska First Class and it was well worth the additional cost. My only disappointment was The Boardroom at Sea-Tac. It was pretty drab with a poor choice of food/snacks (both in the morning and early evening). It is certainly not worth $45 a visit. It is not a patch on Air Canada's Maple Leaf lounges.,,,First Class,,,4,5,5,5,,4,yes
Alaska Airlines,5,Natasha Powell,26th May 2013,LAX to DCA on May 23rd. Apart from one every other flight attendant was rude and scowled the whole trip. No greeting as we boarded the plane no follow through with promises to help provide first aid (or a simple bandaid after an injury) and no explanation for delays that occurred. The attendants seemed annoyed when customers asked for beverages when we were seemingly skipped. Overall this flight is miserable and the staff are far less pleasant than the attendants who work for foreign or even domestic airlines that I have flown with recently. Granted the lack of amenities on this older flight doesn't add much to the comfort of fl going across country but a pleasant attitude for the staff wouldn't hurt.,,,Economy Class,,,3,2,2,1,,4,no
Alaska Airlines,,Nicole Sherman,10th May 2013,My flight from Honolulu to San Jose was delayed 2.5 hours today which made me miss my connecting flight to Atlanta. They then told me there were no flight tonight to the east coast yet while I was sitting with an employee waiting for new boarding passes for tomorrow a flight to New York was boarding right next to me. Not a full flight either! They changed my flight but then brought me outside to wait for a shuttle to a hotel. I was left on the curb with 5 suitcases and a duffel bag and waited an hour. I finally called the hotel and they told me the shuttle had stopped running at midnight. I ended up having to take a taxi to the hotel. The next day when I was boarding my new flight I had to pay to check my bags again. All in all I paid 60$ extra for re checking my bags a 15 dollar cab and absolutely no sleep. They had absolutely horrible customer service and late flights.,,,Economy Class,,,1,1,,,,1,no
Alaska Airlines,10,Steven Montgomery,25th April 2013,After a very unsatisfying flight on Delta from ATL to SEA it was a privilege to board our Alaska Airlines flight to ANC. Not only the extra legroom and comfort of the aircraft but the excellent cabin crew made me forget the horrible service Delta had just delivered.,,,Economy Class,,,5,5,4,,,5,yes
Alaska Airlines,5,A Whittle,23rd April 2013,"Round trip SAN/PVR April 4-12. Alaska's first is more of a ""light first"". Seats and legroom just so so. Same pasta dish on both legs served along side a small salad. No roll butter or dessert. Flight attendants on both legs were great they seemed embarrassed about the meal quality but kept drinks flowing and were very pleasant. Both flights on time. Travelled on BA award tickets.",,,First Class,,,3,5,2,,,4,yes
Alaska Airlines,8,Stephen G Sweet,22nd April 2013,ANC to RNO with stop in SEA. I must admit that I was pleased with Alaska and Horizon Air in both directions. I flew their 737/8 on the way down and the 900 model on return. Planes were clean service was much better than I have had in the past. If they keep it up I may end up with them again soon. Good job and a decent price for what I received.,,,Economy Class,,,4,5,4,,,4,yes
Alaska Airlines,10,Nathan Green,21st April 2013,I flew from SEA to PHX the flight was great the ground staff and inflight staff very accommodating. They give out free snacks and a choice to purchase a inflight meal/snack. I will be flying Alaska Airlines again.,,,Economy Class,,,4,5,5,,,5,yes
Alaska Airlines,,M Dayan,16th April 2013,We travelled overnight from Seattle to Orlando and were seated in the very back row of the plane. These seats are hard up against the back wall of the plane and do not recline. It was a most uncomfortable trip I can remember and would definitely recommend avoiding travelling with Alaskan Air.,,,Economy Class,,,1,3,3,2,,3,no
Alaska Airlines,5,Ellen Johnson,2nd April 2013,I flew to Las Vegas March 29th and returned April 1. First class round-trip $777. Service down was slow and we were served a cheese platter. Not a significant midday meal but it was sufficient. Returning was worse. Nearly an hour before cocktails were delivered. We were not served the cheese platter. We were served hot pasta in cheese sauce on a sad looking salad bed. I asked the Flight Attendant for the cheese platter instead as I heard them offering it to the coach passengers. She advised that I would have to pay for it. She was rude and smug. Apparently I can drink you dry of scotch but have to pay additional for a decent meal. In addition after being served our drinks another Flight Attendant came up to us and asked if we wanted our pretzel bags as they did not have enough to serve coach. I have been flying Alaska Airlines since 1973. This is the worst service I have received coach or first class. Flying 1st class is more than a wider seat. It represents a gracious and superior attention to the passengers for which a premium is being paid.,,,First Class,,,4,1,2,1,,1,no
Alaska Airlines,9,M Wharfe,1st April 2013,Shuttle flight from Seattle to Portland and we missed the original connection as our international flight was late. AS couldn't have done more to help us and got us on the standby list on loaded and even sat together. Quick flight friendly crew and always my first choice for us domestic flights.,,,Economy Class,,,5,5,,,,5,yes
Alaska Airlines,,Scott Bourne,26th March 2013,Flew from Anchorage to Seattle with a seat on a plane from Seattle to Vegas. The weather was bad in Anchorage but the pilot assured us we'd make our connections. Got to the gate in Vegas 21 minutes before the flight was set to leave. The Las Vegas crew was alerted that 45 of us from the Anchorage plane were bound for Vegas. The gate agent would not let us on the plane. Smiled smugly and said sorry. We all went to the customer service centre where a man told us we were lucky to get seats on the 9.35 flight. While I was at customer service I noticed the Vegas plane was still at the gate - 20 minutes later. I paid almost $1800 for this experience. Clearly Alaska Airlines isn't interested in customer service.,,,First Class,,,3,1,3,4,,1,no
Alaska Airlines,10,S Symon,26th March 2013,DCA-LAX on a 737-800. Plane pushed back from the gate 15 minutes before scheduled departure time and was in the air right on time (I can't remember the last time this has happened). Aircraft was very clean and the leather seats were very comfortable. The crew did 3 drink runs and we received plenty of updates from the flight deck which I always appreciate. Will definitely consider flying them again since they have a codeshare agreement with American Airlines.,,,Economy Class,,,5,4,5,4,,5,yes
Alaska Airlines,9,G Johnson,22nd March 2013,Seattle to Maui return. Planes departed on time and arrived slightly early both ways. Baggage was already waiting for us when we arrived in claim area. Attendants were very courteous and pleasant. Food purchased was just fine-deli pack. I usually travel Alaska if possible and have not had anything to complain about. They have always departed on time and done a good job!,,,Economy Class,,,4,5,4,,,4,yes
Alaska Airlines,8,Ned Hopkins,22nd March 2013,"SFO-SJD return. The flight to Los Cabos left and arrived on time the return flight left half an hour early but was required to circle SFO for almost as long before landing. Snacks on the 2hr 40min flights were edible nothing more. FAs were attentive. Seats were comfortable but legroom was as tight as any I've experienced in a first class (or business class) cabin. Alaska now departs from the new SJD terminal it lacks some of the features - dining options in particular - that made the ""old"" one a pleasant place to await boarding.",,,First Class,,,4,5,3,,,4,yes
Alaska Airlines,8,S Koenig,15th March 2013,First class KOA-PDX. Flight was on time. Seats fine. Food fine. In-flight entertainment (individual hand- held devices) fine. Nothing spectacular but we had no complaints. We chose Alaska over Hawaiian because it was fully refundable in first class and also non-stop from Kona to Portland where as Hawaiian was not unless you purchased a much more expensive ticket.,,,First Class,,,4,4,4,4,,4,yes
Alaska Airlines,1,M Silva Green,13th March 2013,Staff indifferent and rude. We had a 4 hour delay from Kona to Portland and they offered no inflight freebies to compensate. Going to Maui they kept serving alcohol to passengers that were drunk.,,,Economy Class,,,2,1,2,2,,1,no
Alaska Airlines,2,Barbara A Hestdalen,7th March 2013,Alaska Air has a bad reputation because of frequent flight delays. We weren't surprised when our flight was delayed several hours in Kelowna BC on Feb 22nd. We then missed our connections in Seattle and in Portland to Maui Hawaii. After all the delays we were looking forward to finally boarding our flight to Maui and sitting in our first class seats for which we had paid a lot of extra money. What a disappointment! It was an old dirty plane with the most uncomfortable seats we have ever experienced. The seats were old and worn and lacked cushioning. To top it off the backs reclined only about 5 degrees. The inflight entertainment was of such poor quality we couldn't use it - the audio and screen were awful. We are vegetarians and Alaska Air only offers fish and chicken. The good thing about the flight were the flight attendants who were pleasant and cheerful. We arrived in Maui and because of all the delays we were up 24 hours before being able to finally get to bed. So all in all we were not happy customers. Alaska needs to improve their planes and give much more thought to passenger comfort and service. We have been to Hawaii 20+ times on other airlines and never had such an uncomfortable flight as on Alaska.,,,First Class,,,1,4,3,1,,2,no
Alaska Airlines,6,Lizabeth Southworth,21st February 2013,I recently flew round-trip from Boston to Seattle on Alaska Airlines. I was happy that we: 1) arrived safely 2) arrived on-time. I didn't check a bag so cannot rate their handling of my luggage. I was surprised to learn that even on longer haul flights in-flight entertainment was not complimentary as it is on other airlines. In addition the food offerings had no hot meal suitable for a vegetarian at any meal. My seat on the flight to SEA was very uncomfortable but adequate on the return flight. Alaska Airlines got the major points right but there's plenty of room for improvement!,,,Economy Class,,,3,4,2,1,,,no
Alaska Airlines,3,J Cranford,20th February 2013,LAX-SJD-LAX Feb 15 First Class. What a disappointing experience. We purchased (not upgraded or miles) first class tickets to Cabo expecting a lot more. The first class seat pitch was awful in rows 2 and 3. Very cramped! Forget it if the person in front of you leans back at all. It also appears that the 3rd (and last row of 1st) has minimal seat recline. The condition of the seats : The leather was very distressed marked up and very worn. When we boarded at Cabo for the return flight to LAX there were crumbs all over the seats and floor. The food (both ways): a chicken sandwich with a single tomato slice some orzo and a piece of chocolate. Not even packets of salt and pepper accompanied the trays. I'd say this product is an embarrassment to this airline.,,,First Class,,,2,3,2,1,,1,no
Alaska Airlines,,Tess Smith,19th February 2013,Flight was late on both legs of round trip. The food advertised was not available and what was available they ran out of so we could not feed our 3 yrs old. When my husband complained the flight attendant happened to find something. There should be enough food for the passengers especially when you're landing at 10.30pm.,,,Economy Class,,,3,4,1,3,,1,no
Alaska Airlines,10,C Adams,16th January 2013,The day we were to depart was a bad weather day for the North Eastern part of the country and the aircraft we were to take from Reagan International was delayed due to weather. When we arrived at the airport shortly before the flight I received a call regarding this delay. When we finally go to the ticket counter the agent informed us that we would more than likely miss our connecting flight and they wanted us to depart from Dulles. After speaking to the customer service agent we were informed of the situation and they would pay for a taxi to get to Dulles send our bags and upgrade us on the United flight to first class. We got to Dulles with time to spare boarded our flight and got to California early enough to get a good nights rest before catching our connection. End result we arrived to our destination refreshed on time and ready. Our luggage arrived with us as well.,,,Economy Class,,,4,5,4,,,5,yes
Alaska Airlines,8,G Cueto,10th January 2013,DCA-SEA Dec 24 Y class. Orderly bordering and flight left on time (it helped that DCA was practically empty at 5pm on Christmas eve). Seats clean and definitely provided more legroom than my United flight a few weeks later. Service efficient but nothing extraordinary. Solid and consistent performance.,,,Economy Class,,,4,4,3,3,,4,yes
Alaska Airlines,,Suzanne Allemeier,8th January 2013,Just flew from Vancouver to San Diego via LAX with Alaska. 2nd segment was with a Delta Regional operating for Alaska. My bag which was checked through did not arrive. Airport rep said it was the 3rd day in a row this had happened on the Vancouver flight. When I called Alaska to find out why this known problem was not addressed and why I was the third day victim the rep kept trying to tell me it was Delta's fault and then hung up on me.,,,Economy Class,,,3,1,,,,3,no
Alaska Airlines,8,A Craig,8th January 2013,BLI to HNL on 26 December 2012. Alaska's in-flight staff were excellent on this flight. Three beverage services and free mai tai's before landing. The rented Digiplayer was delivered promptly after take-off. Staff were all very cheerful and did their best to make our flight enjoyable. Excellent work.,,,Economy Class,,,4,5,4,4,,4,yes
Alaska Airlines,10,R Crawford,3rd January 2013,Excellent flight on new 739-900ER yesterday (AS 109) from SEA to ANC. Excellent crew and great service all in light on a very bumpy flight due to strong winds along the route. Last few flights on AS have really been good with on time departures and arrivals.,,,Economy Class,,,4,5,4,4,,3,yes
Alaska Airlines,,Jannie Every,21st December 2012,I have been sitting in Calgary airport for 4 hours with little communication from the staff as to what is going on. First they have us board the plane and the plane is not even functioning. Then they have us sit on the plane for over an hour before telling us what is going on. Then finally they instruct everyone to get off the plane and wait. And wait. And still waiting. Finally an hour later they board us again saying everything is repaired and we are ready to go. Oh but wait we are still sitting here waiting with no communication from the flight team. I will never fly them again.,,,Economy Class,,,1,1,,,,1,no
Alaska Airlines,3,A Chun,20th December 2012,I flew from DFW to Seattle then on to Honolulu. Interior of the planes are shabby and worn. Seats are hard and narrow with minimum recline. No pillows blankets or footrests. FA tossed a bag of mixed nuts toward my hubby by the window seat couldn't she have handed it to him?,,,First Class,,,2,2,3,2,,,no
Alaska Airlines,2,Alex Hill,17th December 2012,I started flying another airline about 2 years ago but today decided to give Alaska another chance. I was sorely disappointed. The ticketing agents greeted me with frowns and a cold mechanical demeanour. The woman managing the line was condescending and seemed irritated with everyone. When I boarded I found my seat 3-A to not fully recline. The amount of leg room wasn't enough to cross my leg at the ankle and the general appearance was worn out and dirty. Once we were in the air the man in front of me reclined and I was no longer able to reach my bag under the seat. Now I would expect this in a coach seat but again they're calling this first class. I was served a lacklustre although well presented breakfast of eggs with tomato and asparagus a potato cake and fresh (ish) fruit. The flight attendant in my cabin was prompt and polite but the announcement about Alaska air credit cards droned on for what seemed like an eternity. Alaska built a reputation with exceptional customer service and a clean well maintained fleet of aircraft. Today booth there workforce and equipment seems to be in need of a serious overhaul.,,,First Class,,,1,3,3,1,,2,no
Alaska Airlines,7,W Smith,5th December 2012,I fly Alaska a lot - MVP Gold for several consecutive years. I maintain this status mainly through partner airline miles. The main reason I stick with Alaska is that they have direct flights to two of my primary destinations from SEA where other airlines have stops in between. Service on Alaska is wildly variable. One flight will be the best service I can remember and the very next flight will be painful and unpleasant. So - if you are lucky and get a newer aircraft and a good crew you are good to go. If on the other hand you get one of the worn-out planes and/or a crew that couldn't care less if you were there or not.,,,First Class,,,3,3,4,3,,3,yes
Alaska Airlines,7,C Logiacco,26th November 2012,Flew from SFO to Seattle Seattle to LA and then Seattle to SFO. Check in and boarding was seamless - for each flight we departed either on time or ahead of the scheduled departure time and luggage was always ready to be picked up within 20 mins of exiting the aircraft. Flight crew are friendly. Will fly with them again.,,,Economy Class,,,3,4,,,,3,yes
Alaska Airlines,,Varsha Agarwal,30th October 2012,SFO to Seattle. Printed my boarding pass and was waiting to board my late night flight back to Seattle which was delayed by 3 hours. When I checked my options for changing the flight I was told its a non refundable ticket and to change was $100. Staff do not appear trained to be polite and offer service. We waited for passengers from a connecting flight to arrive this consumed another 30 minutes.,,,Economy Class,,,2,1,1,2,,2,no
Alaska Airlines,10,D Winkowski,8th October 2012,I choose Alaska over United on my flights from LAX to PDX or SEA because they fly 737 and not commuters and offer a better Coach product than United. Crew seems happy to be there and they have hot food to purchase with good coffee! Having Wifi is a plus as well.,,,Economy Class,,,4,5,4,,,5,yes
Alaska Airlines,1,H McTyre,30th September 2012,SEA-ANC return in First. On the way up Anchorage was expecting bad weather. The FAs who had already delayed providing any first class service until about 50 minutes into the flight decided more than an hour out of ANC to prepare the cabin for landing. They got on the overhead and informed everyone that the captain had ordered this then promptly ceased service closed the restrooms and plopped down in their jump seats to chat. (This was clearly visible from First.) About a half hour of smooth flying later the pilot got on the intercom and announced that the FAs should begin preparing the cabin for arrival. It was obvious he had no idea the FAs had ceased working 30 minutes earlier. Alaska really needs to do something about its FAs. They used to be the best in the business such that it was a real treat to get to fly Alaska on this leg; now this route in particular is staffed by burnouts. I get better treatment on Delta for my Alaska frequent flyer status than I do on Alaska.,,,First Class,,,3,1,1,2,,2,no
Alaska Airlines,4,R Kornacki,28th September 2012,Traveled to and from Anchorage from Kansas City in Sep 2012. Amazing to find the Alaska Airlines structures built in several airports to squeeze hold baggage fees from customers - but poorly staffed. Lines were longer when standing in line to check bags where baggage fees had been earlier paid on the web by credit card. On the full flight back from Anchorage to Seattle on 17 September I don't know that I have ever been packed tighter in an aircraft. I am not a tall man and my knees were in contact with the seat in front of me for that uncomfortable 3 hour leg. I know the economy is tough and the airline business intent upon wringing the last buck they can from the consumer but Alaska Airlines has taken this to a new level. I felt for the flight attendants hawking meals video devices and other such up and down the aisle. In Seattle prior to the last leg to Kansas City they gave us a start by posting a 7 hour delay- with no explanation whatever. Fortunately after 20 minutes of angst the original departure time was reinstated. I last traveled to Alaska on Alaska Airlines quite a few years ago and the present experience in coach was like night and day.,,,Economy Class,,,1,3,3,,,1,no
Alaska Airlines,9,W Coenik,26th September 2012,Flew Newark to Honolulu via Seattle and Bellingham First Class. First time with Alaska. Very impressive. Seats comfortable food was great. The flight from Bellingham to Honolulu had the best airline food I have had. The crew were friendly on all legs. One thing that did annoy was that even though an announcement was made at the start of each flight that the front toilet was for first class only during the flight Economy passengers would use it and not be stopped. The digeplayer was not up to the standard of in seat units and did not have a good selection. But overall excellent flights. Would fly with them again.,,,First Class,,,5,5,5,4,,5,yes
Alaska Airlines,6,D Mauro,18th September 2012,Alaska Airlines is slightly better than other major U.S. carriers. Like the legacy carriers they have also done away with blankets entertainment and free coach food. Fortunately flight attendants were actually kind and I did find the seats to be noticeably more comfortable. Having a friendly smiling crew and a nice seat made quite a difference.,,,Economy Class,,,4,5,2,2,,3,yes
Alaska Airlines,1,D Harper,17th September 2012,"Heading to Disneyland for our daughter's sixth birthday. Planned well in advance and when it comes to checking in they have separated the three of us with their updated seat assignment. We all have the same last name an it clearly states that we're travelling with a child. Get to the gate only to be told by the agent that she can't do anything and we should ask the flight attendants to find us seats together. We get in the plane and explain the situation to the flight attendants and they now tell us that hey can't do anything and we're out of luck. ""Maybe someone will be nice enough to switch seats with you"". Is this really how you handle mistakes? By passing the buck and doing nothing? A complete disappointment from a company that has obviously forgotten what customer service means.",,,Economy Class,,,2,1,,,,1,no
Alaska Airlines,9,David Passmore,3rd September 2012,I booked a one way trip from Seattle to Los Angeles and after reading some of the negative comments I was a little concerned. It turned out my worries were unfounded. I booked my trip online some time before the trip and got a very reasonable price. I was able to select seats on reservation and was able to change them when checking in online. On arrival at Seatac check in was smooth and swift and the boarding process was well organised. Staff on board were pleasant and informative and I found the on board wi-fi excellent - and cheaper than what some hotels charge! All in all a very pleasant flight and would certainly use Alaska again without any hesitation.,,,Economy Class,,,3,4,,,,4,yes
